@relation jAudio
@ATTRIBUTE "Spectral Centroid Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Spectral Rolloff Point Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Spectral Flux Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Compactness Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Spectral Variability Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Root Mean Square Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Fraction Of Low Energy Windows Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Zero Crossings Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Strongest Beat Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Beat Sum Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Strength Of Strongest Beat Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation1" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation2" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation3" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation4" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation5" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation6" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation7" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation8" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation9" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation10" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation11" NUMERIC
@ATTRIBUTE "MFCC Overall Standard Deviation12" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation1" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation2" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation3" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation4" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation5" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation6" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation7" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation8" NUMERIC
@ATTRIBUTE "LPC Overall Standard Deviation9" NUMERIC
@ATTRIBUTE "Method of Moments Overall Standard Deviation0" NUMERIC
@ATTRIBUTE "Method of Moments Overall Standard Deviation1" NUMERIC
@ATTRIBUTE "Method of Moments Overall Standard Deviation2" NUMERIC
@ATTRIBUTE "Method of Moments Overall Standard Deviation3" NUMERIC
@ATTRIBUTE "Method of Moments Overall Standard Deviation4" NUMERIC
@ATTRIBUTE "Spectral Centroid Overall Average0" NUMERIC
@ATTRIBUTE "Spectral Rolloff Point Overall Average0" NUMERIC
@ATTRIBUTE "Spectral Flux Overall Average0" NUMERIC
@ATTRIBUTE "Compactness Overall Average0" NUMERIC
@ATTRIBUTE "Spectral Variability Overall Average0" NUMERIC
@ATTRIBUTE "Root Mean Square Overall Average0" NUMERIC
@ATTRIBUTE "Fraction Of Low Energy Windows Overall Average0" NUMERIC
@ATTRIBUTE "Zero Crossings Overall Average0" NUMERIC
@ATTRIBUTE "Strongest Beat Overall Average0" NUMERIC
@ATTRIBUTE "Beat Sum Overall Average0" NUMERIC
@ATTRIBUTE "Strength Of Strongest Beat Overall Average0" NUMERIC
@ATTRIBUTE "MFCC Overall Average0" NUMERIC
@ATTRIBUTE "MFCC Overall Average1" NUMERIC
@ATTRIBUTE "MFCC Overall Average2" NUMERIC
@ATTRIBUTE "MFCC Overall Average3" NUMERIC
@ATTRIBUTE "MFCC Overall Average4" NUMERIC
@ATTRIBUTE "MFCC Overall Average5" NUMERIC
@ATTRIBUTE "MFCC Overall Average6" NUMERIC
@ATTRIBUTE "MFCC Overall Average7" NUMERIC
@ATTRIBUTE "MFCC Overall Average8" NUMERIC
@ATTRIBUTE "MFCC Overall Average9" NUMERIC
@ATTRIBUTE "MFCC Overall Average10" NUMERIC
@ATTRIBUTE "MFCC Overall Average11" NUMERIC
@ATTRIBUTE "MFCC Overall Average12" NUMERIC
@ATTRIBUTE "LPC Overall Average0" NUMERIC
@ATTRIBUTE "LPC Overall Average1" NUMERIC
@ATTRIBUTE "LPC Overall Average2" NUMERIC
@ATTRIBUTE "LPC Overall Average3" NUMERIC
@ATTRIBUTE "LPC Overall Average4" NUMERIC
@ATTRIBUTE "LPC Overall Average5" NUMERIC
@ATTRIBUTE "LPC Overall Average6" NUMERIC
@ATTRIBUTE "LPC Overall Average7" NUMERIC
@ATTRIBUTE "LPC Overall Average8" NUMERIC
@ATTRIBUTE "LPC Overall Average9" NUMERIC
@ATTRIBUTE "Method of Moments Overall Average0" NUMERIC
@ATTRIBUTE "Method of Moments Overall Average1" NUMERIC
@ATTRIBUTE "Method of Moments Overall Average2" NUMERIC
@ATTRIBUTE "Method of Moments Overall Average3" NUMERIC
@ATTRIBUTE "Method of Moments Overall Average4" NUMERIC
@ATTRIBUTE classe {dog}
@DATA
1.54E1,1.359E-1,2.371E-3,1.427E2,1.812E-3,7.018E-2,3.612E-2,3E1,0E0,0E0,0E0,4.184E1,1.005E1,9.336E0,2.934E0,2.66E0,2.576E0,2.161E0,2.435E0,1.774E0,1.573E0,1.711E0,1.408E0,1.408E0,1.085E-1,4.363E-1,2.662E-1,1.789E-1,1.505E-1,1.245E-1,1.623E-1,1.405E-1,1.027E-1,0E0,1.966E-1,2.043E1,1.732E3,1.257E5,2.39E7,2.212E1,1.362E-1,8.379E-4,1.515E3,7.767E-4,3.129E-2,8.193E-1,5.319E1,0E0,0E0,0E0,-1.863E2,7.578E0,-5.494E0,-1.031E0,3.638E-1,-1.434E0,1.332E0,4.395E-1,4.463E-1,3.442E-1,-1.227E0,-1.309E0,1.72E-1,-9.182E-1,4.916E-1,4.89E-2,7.056E-2,-9.525E-2,1.577E-2,2.06E-2,9.266E-2,6.013E-2,0E0,8.325E-2,4.707E1,2.879E3,2.635E5,5.043E7,dog
4.762E0,4.132E-2,3.734E-3,1.915E2,1.873E-3,6.868E-2,0E0,1.113E1,0E0,0E0,0E0,2.128E1,7.679E0,4.006E0,2.812E0,2.374E0,3.074E0,3.088E0,3.029E0,2.282E0,3.519E0,3.14E0,4.315E0,4.047E0,1.897E-2,4.565E-2,2.563E-1,2.198E-1,1.837E-1,1.737E-1,1.153E-1,1.187E-1,1.324E-1,0E0,1.68E-1,5.37E0,1.967E2,2.933E4,6.364E6,2.246E1,1.177E-1,1.172E-3,1.64E3,1.661E-3,6.461E-2,0E0,4.801E1,0E0,0E0,0E0,-1.436E2,6.464E0,-1.5E1,-1.161E0,-4.724E0,9.92E-1,-7.854E-1,9.16E-1,-6.818E0,-1.622E0,-3.999E0,-1.145E0,1.707E0,-9.504E-1,8.915E-1,-3.044E-1,-6.498E-2,2.858E-1,2.23E-2,7.193E-2,1.356E-1,1.847E-1,0E0,1.331E-1,3.307E1,8.525E2,9.153E4,1.705E7,dog
3.651E0,3.455E-2,3.06E-3,1.766E2,2.16E-3,8.283E-2,0E0,9.259E0,0E0,0E0,0E0,1.666E1,6.357E0,4.368E0,2.69E0,2.38E0,3.554E0,4.777E0,3.967E0,3.403E0,4.796E0,6.253E0,5.702E0,3.424E0,1.309E-2,4.777E-2,2.824E-1,1.528E-1,1.219E-1,1.208E-1,1.15E-1,9.11E-2,9.88E-2,0E0,1.604E-1,3.873E0,1.889E2,2.956E4,6.15E6,2.042E1,9.661E-2,1.152E-3,1.689E3,2.788E-3,1.071E-1,7.2E-1,4.201E1,0E0,0E0,0E0,-1.464E2,8.648E0,-1.494E1,-2.925E0,-4.119E0,-1.028E0,-8.792E-1,1.438E0,-4.601E0,-6.292E0,-1.431E0,-4.464E0,3.894E0,-9.618E-1,9.064E-1,-1.066E-2,-1.114E-1,9.773E-2,7.008E-2,1.672E-1,1.279E-1,1.054E-1,0E0,1.581E-1,2.857E1,7.659E2,9.785E4,1.858E7,dog
5.953E0,4.244E-2,3.933E-3,1.534E2,2.183E-3,8.219E-2,3.18E-2,1.492E1,0E0,0E0,0E0,1.471E1,5.484E0,5.53E0,3.469E0,2.737E0,3.102E0,5.109E0,7.45E0,5.019E0,3.669E0,6.335E0,3.107E0,4.499E0,2.464E-2,5.656E-2,2.602E-1,1.774E-1,1.698E-1,1.616E-1,1.489E-1,1.04E-1,1.397E-1,0E0,1.329E-1,5.239E0,3.421E2,4.993E4,1.026E7,2.247E1,1.061E-1,9.671E-4,1.716E3,2.358E-3,8.956E-2,7.188E-1,4.72E1,0E0,0E0,0E0,-1.544E2,2.663E0,-1.443E1,-5.276E0,-5.659E0,2.2E-1,-1.615E0,-7.15E-1,-5.314E0,-3.535E0,-1.416E0,6.288E-2,9.713E0,-9.52E-1,8.876E-1,6.765E-3,-1.12E-1,2.678E-1,1.597E-5,1.545E-1,7.165E-2,3.919E-2,0E0,1.221E-1,3.35E1,1.22E3,1.657E5,3.187E7,dog
2.666E0,2.498E-2,2.91E-3,1.807E2,1.887E-3,7.311E-2,3.25E-2,6.826E0,0E0,0E0,0E0,1.422E1,6.554E0,3.589E0,2.153E0,2.581E0,2.961E0,4.018E0,4.166E0,4.02E0,4.201E0,3.92E0,3.994E0,3.841E0,1.054E-2,4.407E-2,3.205E-1,1.493E-1,1.547E-1,1.373E-1,1.181E-1,9.697E-2,1.024E-1,0E0,1.119E-1,3.68E0,1.719E2,2.527E4,5.221E6,2.017E1,9.493E-2,1.348E-3,1.723E3,2.881E-3,1.097E-1,6.626E-1,4.198E1,0E0,0E0,0E0,-1.449E2,8.39E0,-1.41E1,-4.406E0,-6.546E0,-5.721E-1,-2.032E0,-1.671E0,-7.474E0,-5.68E0,-2.034E0,-3.306E0,7.478E0,-9.622E-1,9.051E-1,-2.831E-2,-3.008E-2,1.415E-1,7.366E-2,1.35E-1,6.961E-2,6.905E-2,0E0,1.572E-1,2.804E1,7.04E2,8.385E4,1.565E7,dog
3.707E0,2.01E-2,2E-3,2.411E2,1.721E-3,6.516E-2,0E0,8.844E0,0E0,0E0,0E0,2.142E1,8.159E0,5.176E0,3.396E0,3.111E0,3.685E0,4.14E0,4.518E0,3.541E0,3.445E0,3.373E0,5.239E0,3.772E0,1.315E-2,6.209E-2,2.625E-1,1.506E-1,9.088E-2,8.227E-2,6.04E-2,7.579E-2,8.577E-2,0E0,1.39E-1,5.746E0,4.343E2,4.304E4,8.127E6,1.825E1,7.904E-2,7.226E-4,1.714E3,2.83E-3,1.077E-1,0E0,3.679E1,0E0,0E0,0E0,-1.56E2,9.713E0,-1.31E1,-3.281E0,-6.845E0,-5.294E-1,4.405E-2,2.321E0,-5.703E0,-7.147E0,-7.274E0,-5.661E0,3.71E0,-9.697E-1,8.928E-1,1.932E-1,4.74E-2,1.241E-1,8.514E-2,1.013E-1,5.259E-2,7.855E-2,0E0,1.416E-1,2.547E1,6.822E2,8.971E4,1.732E7,dog
3.245E0,2.713E-2,2.652E-3,1.852E2,2.271E-3,8.413E-2,2.772E-2,9.625E0,0E0,0E0,0E0,9.495E0,5E0,3.613E0,2.666E0,3.12E0,1.811E0,3.871E0,3.588E0,3.105E0,3.237E0,4.392E0,5.088E0,5.307E0,1.054E-2,6.392E-2,2.911E-1,1.804E-1,1.299E-1,1.339E-1,1.606E-1,1.177E-1,1.051E-1,0E0,1.302E-1,2.531E0,1.226E2,1.654E4,3.067E6,1.951E1,1.034E-1,1.89E-3,1.771E3,6.276E-3,2.399E-1,5.333E-1,4.281E1,0E0,0E0,0E0,-1.177E2,1.603E1,-1.473E1,-3.293E0,-2.302E0,-1.993E0,-4.173E0,2.425E-1,-4.626E0,-2.295E0,3.781E0,-5.528E0,1.08E0,-9.623E-1,9E-1,-1.729E-1,-1.202E-1,4.23E-4,4.496E-3,1.055E-1,1.08E-1,5.413E-2,0E0,3.875E-1,2.603E1,5.597E2,6.03E4,1.078E7,dog
4.97E0,4.082E-2,2.608E-3,2.329E2,1.472E-3,6.093E-2,7.247E-2,9.366E0,0E0,0E0,0E0,2.417E1,5.712E0,3.008E0,1.917E0,1.879E0,2.182E0,2.177E0,2.06E0,2.449E0,3.377E0,3.023E0,3.445E0,3.637E0,1.439E-2,7.499E-2,3.138E-1,1.303E-1,1.776E-1,1.353E-1,1.058E-1,8.758E-2,8.251E-2,0E0,9.538E-2,6.077E0,4.197E2,3.475E4,7.323E6,1.835E1,1.021E-1,8.084E-4,1.701E3,2.432E-3,9.437E-2,5.525E-1,4.002E1,0E0,0E0,0E0,-1.382E2,1.616E1,-1.36E1,-4.783E-1,-3.035E0,-1.792E0,-3.165E0,3.719E-1,-5.877E0,-5.573E0,-1.264E0,-6.75E0,3.207E0,-9.651E-1,8.836E-1,-1.911E-1,-1.834E-1,5.467E-2,7.939E-2,1.392E-1,1.194E-1,8.61E-2,0E0,1.628E-1,2.667E1,6.324E2,6.876E4,1.297E7,dog
5.556E0,3.649E-2,1.57E-3,2.373E2,1.141E-3,4.278E-2,6.584E-2,1.433E1,0E0,0E0,0E0,1.424E1,6.047E0,3.146E0,2.453E0,2.083E0,2.307E0,2.3E0,2.906E0,3.082E0,3.378E0,2.845E0,4.228E0,4.374E0,2.086E-2,5.134E-2,2.559E-1,1.735E-1,1.509E-1,1.535E-1,1.289E-1,9.5E-2,1.131E-1,0E0,1.138E-1,3.948E0,2.956E2,4.64E4,9.433E6,2.231E1,1.215E-1,5.764E-4,1.688E3,1.729E-3,6.64E-2,5.548E-1,4.886E1,0E0,0E0,0E0,-1.404E2,1.05E1,-1.442E1,-1.361E0,-1.559E0,-1.156E0,-2.52E0,1.115E0,-6.261E0,-4.309E0,-9.766E-1,-7.227E0,3.353E0,-9.507E-1,8.828E-1,-1.552E-1,-1.865E-1,1.195E-1,-5.268E-2,1.278E-1,1.043E-1,1.067E-1,0E0,1.292E-1,3.185E1,9.763E2,1.222E5,2.33E7,dog
3.696E0,2.818E-2,2.035E-3,1.815E2,1.424E-3,5.137E-2,3.324E-2,1.018E1,0E0,0E0,0E0,1.008E1,4.907E0,2.605E0,2.034E0,2.302E0,2.164E0,3.046E0,3.557E0,2.69E0,3.538E0,3.096E0,4.725E0,4.104E0,1.325E-2,4.375E-2,2.829E-1,1.342E-1,1.582E-1,1.422E-1,1.3E-1,1.088E-1,9.01E-2,0E0,7.078E-2,3.053E0,1.382E2,2.05E4,4.15E6,2.044E1,1.047E-1,1.042E-3,1.757E3,3.748E-3,1.424E-1,5.26E-1,4.546E1,0E0,0E0,0E0,-1.3E2,1.252E1,-1.544E1,-2.047E0,-3.538E0,-2.405E0,-4.623E0,-1.605E0,-7.114E0,-5.958E0,-4.309E-1,-5.012E0,5.521E0,-9.593E-1,9.053E-1,-1.681E-1,-1.481E-1,1.791E-2,4.226E-2,1.356E-1,1.278E-1,7.503E-2,0E0,2.253E-1,2.76E1,5.794E2,6.086E4,1.096E7,dog
6.18E0,4.537E-2,2.354E-3,1.547E2,1.76E-3,7.128E-2,5.774E-3,1.394E1,0E0,0E0,0E0,2.419E1,9.44E0,4.05E0,3.042E0,2.926E0,4.971E0,5.359E0,5.718E0,4.581E0,3.798E0,5.081E0,4.996E0,4.893E0,2.621E-2,4.589E-2,2.542E-1,2.024E-1,1.708E-1,1.478E-1,1.271E-1,1.479E-1,1.174E-1,0E0,1.947E-1,7.183E0,2.621E2,3.306E4,6.621E6,2.379E1,1.239E-1,1.098E-3,1.682E3,2.012E-3,8.024E-2,6.733E-1,4.961E1,0E0,0E0,0E0,-1.494E2,1.008E-2,-1.574E1,-2.526E0,-4.297E0,7.217E-1,-1.067E0,1.417E0,-6.364E0,-4.834E0,-3.281E0,-7.246E-1,4.517E0,-9.448E-1,8.864E-1,-2.661E-1,-4.325E-2,2.11E-1,2.406E-2,7.55E-2,9.649E-2,1.61E-1,0E0,1.568E-1,3.488E1,9.437E2,1.011E5,1.86E7,dog
6.352E0,4.899E-2,2.854E-3,1.667E2,1.954E-3,7.147E-2,0E0,1.446E1,0E0,0E0,0E0,2.545E1,9.179E0,4.191E0,2.766E0,3.377E0,4.511E0,6.075E0,6.1E0,4.144E0,3.496E0,4.504E0,3.38E0,5.431E0,2.983E-2,6.658E-2,2.855E-1,2.286E-1,1.626E-1,1.374E-1,1.007E-1,1.512E-1,1.621E-1,0E0,2.092E-1,7.523E0,2.882E2,4.239E4,8.962E6,2.269E1,1.157E-1,1.447E-3,1.657E3,2.14E-3,8.244E-2,0E0,4.91E1,0E0,0E0,0E0,-1.505E2,-2.712E-1,-1.473E1,-2.657E0,-6.481E0,1.351E0,4.214E-1,-2.921E-1,-7.064E0,-4.514E0,-4.75E0,1.767E0,4.041E0,-9.465E-1,8.596E-1,-1.648E-1,-9.822E-2,2.348E-1,8.837E-2,1.272E-1,9.64E-2,1.45E-1,0E0,1.633E-1,3.48E1,1.113E3,1.352E5,2.59E7,dog
6.218E0,6.011E-2,3.428E-3,2.428E2,2.281E-3,8.743E-2,0E0,1.381E1,0E0,0E0,0E0,2.754E1,8.855E0,4.086E0,2.064E0,2.897E0,4.904E0,5.515E0,4.157E0,3.712E0,3.922E0,3.781E0,3.65E0,4.883E0,2.823E-2,7.154E-2,3.141E-1,1.967E-1,2.123E-1,1.517E-1,1.057E-1,1.414E-1,1.321E-1,0E0,2.165E-1,9.185E0,5.195E2,3.826E4,8.923E6,2.294E1,1.263E-1,1.921E-3,1.652E3,2.797E-3,1.099E-1,0E0,4.77E1,0E0,0E0,0E0,-1.378E2,1.832E0,-1.297E1,-1.732E0,-6.538E0,2.965E-1,1.775E-1,-8.141E-1,-6.192E0,-4.284E0,-4.703E0,2.097E0,3.843E0,-9.453E-1,8.572E-1,-2.344E-1,-1.217E-1,2.522E-1,9.128E-2,1.845E-1,1.51E-1,1.661E-1,0E0,2.089E-1,3.537E1,1.131E3,1.306E5,2.553E7,dog
6.295E0,5.713E-2,3.558E-3,2.551E2,2.327E-3,8.459E-2,0E0,1.416E1,0E0,0E0,0E0,2.758E1,8.299E0,3.057E0,2.709E0,3.075E0,3.713E0,4.624E0,2.57E0,4.023E0,4.591E0,2.819E0,3.102E0,3.703E0,3.003E-2,8.573E-2,3.253E-1,2.128E-1,1.892E-1,1.437E-1,1.392E-1,1.527E-1,1.433E-1,0E0,2.15E-1,8.655E0,5.236E2,5.455E4,1.133E7,2.416E1,1.194E-1,1.87E-3,1.624E3,2.329E-3,8.945E-2,0E0,4.979E1,0E0,0E0,0E0,-1.411E2,1.371E0,-1.285E1,-2.016E0,-6.403E0,3.07E0,-2.611E-1,-2.44E0,-6.837E0,-3.488E0,-1.793E0,3.83E0,5.228E-1,-9.421E-1,8.524E-1,-1.43E-1,-4.613E-2,2.893E-1,1.448E-1,1.564E-1,1.228E-1,1.15E-1,0E0,1.801E-1,3.727E1,1.261E3,1.469E5,2.807E7,dog
6.233E0,5.158E-2,4.496E-3,2.682E2,2.304E-3,8.826E-2,0E0,1.428E1,0E0,0E0,0E0,1.833E1,1.113E1,3.65E0,2.19E0,2.263E0,3.946E0,3.334E0,3.505E0,3.337E0,1.874E0,1.965E0,4.83E0,3.152E0,3.006E-2,8.571E-2,3.897E-1,2.533E-1,1.986E-1,1.383E-1,1.155E-1,8.899E-2,7.384E-2,0E0,1.99E-1,9.06E0,3.674E2,4.674E4,9.515E6,2.176E1,1.205E-1,1.46E-3,1.716E3,2.163E-3,8.541E-2,0E0,4.723E1,0E0,0E0,0E0,-1.369E2,1.058E1,-1.175E1,-1.406E0,-2.106E0,5.47E-1,7.044E-1,1.17E0,-3.788E0,-2.47E0,-2.993E-1,-4.57E0,6.162E-1,-9.496E-1,8.529E-1,-1.199E-1,-1.721E-1,2.564E-1,7.368E-2,1.818E-1,1.113E-1,1.212E-1,0E0,1.694E-1,3.258E1,1.074E3,1.344E5,2.626E7,dog
4.362E0,3.693E-2,4.805E-3,2.117E2,2.391E-3,8.466E-2,2.322E-2,1.228E1,0E0,0E0,0E0,1.393E1,5.503E0,2.827E0,3.09E0,2.304E0,2.855E0,3.645E0,3.255E0,3.403E0,3.745E0,4.102E0,4.457E0,5.145E0,1.739E-2,4.402E-2,3.158E-1,1.539E-1,1.646E-1,1.425E-1,1.311E-1,1.175E-1,9.181E-2,0E0,1.237E-1,3.541E0,1.964E2,2.671E4,5.042E6,2.232E1,1.189E-1,3.79E-3,1.737E3,7.76E-3,2.95E-1,4.31E-1,4.758E1,0E0,0E0,0E0,-1.178E2,7.662E0,-1.595E1,-3.873E0,-4.374E0,-3.111E0,-4.039E0,-3.326E0,-7.748E0,-4.368E0,1.855E0,-7.361E-1,8.096E0,-9.525E-1,9.109E-1,-2.62E-1,-1.201E-1,9.759E-2,7.417E-2,1.734E-1,1.254E-1,6.94E-2,0E0,4.474E-1,2.984E1,6.676E2,7.115E4,1.281E7,dog
2.78E0,3.111E-2,2.383E-3,2.549E2,2.37E-3,9.016E-2,0E0,7.658E0,0E0,0E0,0E0,2.544E1,4.724E0,3.708E0,3.065E0,2.258E0,3.039E0,3.907E0,3.271E0,3.667E0,3.928E0,4.746E0,4.094E0,3.518E0,1.771E-2,8.461E-2,2.855E-1,1.437E-1,1.313E-1,1.088E-1,1.112E-1,1.078E-1,8.639E-2,0E0,1.346E-1,5.36E0,4.831E2,3.725E4,7.437E6,2.041E1,1.019E-1,9.472E-4,1.767E3,3.095E-3,1.179E-1,6.8E-1,4.187E1,0E0,0E0,0E0,-1.456E2,1.113E1,-1.656E1,-3.452E0,-5.925E0,-1.959E0,-3.848E0,1.076E0,-7.586E0,-5.535E0,2.654E-1,-5.379E0,4.542E0,-9.592E-1,8.899E-1,-7.83E-2,-1.235E-1,6.547E-2,1.141E-1,1.465E-1,1.271E-1,1.267E-1,0E0,1.717E-1,2.801E1,6.683E2,7.527E4,1.395E7,dog
4.064E0,3.471E-2,2.072E-3,2.179E2,1.599E-3,5.971E-2,0E0,1.095E1,0E0,0E0,0E0,1.883E1,6.555E0,2.902E0,3.564E0,2.403E0,4.121E0,5.745E0,5.195E0,3.954E0,4.793E0,3.919E0,4.657E0,6.034E0,1.671E-2,4.332E-2,3.273E-1,1.768E-1,1.605E-1,1.395E-1,1.239E-1,1.242E-1,1.027E-1,0E0,1.403E-1,5.411E0,3.322E2,3.56E4,6.333E6,2.184E1,1.075E-1,8.638E-4,1.691E3,1.933E-3,7.305E-2,0E0,4.512E1,0E0,0E0,0E0,-1.543E2,4.766E0,-1.645E1,-2.922E0,-5.536E0,-2.171E0,-2.246E0,-4.202E-1,-8.113E0,-4.378E0,-1.479E0,-9.249E-1,6.841E0,-9.545E-1,8.999E-1,-1.544E-1,-8.703E-2,1.372E-1,8.081E-2,1.337E-1,1.191E-1,1.344E-1,0E0,1.192E-1,3.067E1,7.574E2,8.641E4,1.602E7,dog
5.118E0,4.075E-2,1.497E-3,2.426E2,1.308E-3,5.233E-2,0E0,1.195E1,0E0,0E0,0E0,2.203E1,8.519E0,3.719E0,3.703E0,2.19E0,3.581E0,5.839E0,5.596E0,3.987E0,3.95E0,4.219E0,5.985E0,5.734E0,2.276E-2,5.2E-2,2.549E-1,1.542E-1,1.538E-1,1.373E-1,1.09E-1,1.093E-1,8.41E-2,0E0,1.516E-1,7.294E0,4.713E2,4.272E4,8.214E6,2.122E1,1.052E-1,4.676E-4,1.732E3,1.511E-3,5.88E-2,0E0,4.238E1,0E0,0E0,0E0,-1.606E2,4.151E0,-1.495E1,-3.154E0,-4.482E0,-2.089E0,-1.391E0,1.651E0,-5.311E0,-6.77E0,-4.224E0,-3.578E0,4.88E0,-9.575E-1,8.977E-1,-9.012E-2,-8.887E-2,1.24E-1,1.668E-2,1.19E-1,1.179E-1,1.14E-1,0E0,1E-1,3.102E1,8.8E2,1.018E5,1.89E7,dog
4.685E0,4.468E-2,1.841E-3,1.509E2,1.798E-3,6.78E-2,0E0,1.163E1,0E0,0E0,0E0,2.405E1,7.991E0,4.017E0,3.211E0,3.111E0,3.876E0,6.187E0,4.372E0,3.499E0,4.465E0,4.386E0,4.533E0,5.351E0,2.245E-2,5.079E-2,3.198E-1,2.194E-1,1.758E-1,1.664E-1,1.263E-1,1.304E-1,1.245E-1,0E0,1.71E-1,5.395E0,2.231E2,3.704E4,8.017E6,2.41E1,1.213E-1,8.334E-4,1.694E3,1.872E-3,7.262E-2,0E0,4.982E1,0E0,0E0,0E0,-1.519E2,1.084E0,-1.5E1,-1.753E0,-4.894E0,1.272E0,4.836E-1,1.132E0,-7.123E0,-3.582E0,-4.358E0,1.998E0,3.284E0,-9.435E-1,8.787E-1,-1.952E-1,-9.551E-2,2.478E-1,5.883E-2,1.657E-1,1.557E-1,1.896E-1,0E0,1.355E-1,3.52E1,1.062E3,1.3E5,2.516E7,dog
3.493E0,2.725E-2,3.317E-3,1.884E2,2.83E-3,1.04E-1,1.323E-2,7.369E0,0E0,0E0,0E0,1.688E1,3.939E0,4.624E0,2.952E0,3.825E0,2.533E0,1.515E0,2.177E0,3.185E0,3.072E0,3.507E0,2.069E0,3.528E0,8.662E-3,8.617E-2,3.226E-1,1.625E-1,1.372E-1,1.082E-1,1.279E-1,1.095E-1,9.751E-2,0E0,1.257E-1,2.628E0,2.49E2,3.607E4,6.747E6,1.732E1,8.04E-2,2.215E-3,1.716E3,7.038E-3,2.691E-1,4.002E-1,3.526E1,0E0,0E0,0E0,-1.204E2,1.722E1,-1.121E1,-3.218E0,-2.955E0,-1.384E0,-1.792E0,2.616E0,-5.006E0,-7.022E0,1.896E-1,-7.409E0,6.513E-1,-9.713E-1,8.889E-1,-2.423E-2,-5.175E-2,5.256E-2,6.389E-2,1.584E-1,1.397E-1,1.119E-1,0E0,3.825E-1,2.403E1,5.43E2,6.077E4,1.084E7,dog
5.519E0,2.721E-2,2.789E-3,2.247E2,2.206E-3,8.054E-2,0E0,1.147E1,0E0,0E0,0E0,1.89E1,4.656E0,5.071E0,2.792E0,2.249E0,2.381E0,2.607E0,2.215E0,2.895E0,2.576E0,3.108E0,2.818E0,2.968E0,1.865E-2,5.245E-2,2.555E-1,1.551E-1,1.522E-1,1.049E-1,9.433E-2,8.928E-2,1.26E-1,0E0,2.024E-1,5.135E0,4.127E2,5.89E4,1.144E7,2.374E1,1.235E-1,2.596E-3,1.526E3,3.167E-3,1.239E-1,0E0,5.059E1,0E0,0E0,0E0,-1.269E2,1.027E1,-1.815E1,-3.289E0,-2.965E0,-3.188E-1,-4.752E0,2.497E0,-3.809E0,-1.63E0,-1.997E0,-4.999E0,1.193E0,-9.468E-1,8.989E-1,8.648E-3,-2.244E-1,6.097E-2,5.166E-2,-1.835E-2,-7.613E-3,1.71E-1,0E0,2.703E-1,3.285E1,1.046E3,1.42E5,2.696E7,dog
7.711E0,4.624E-2,2.064E-3,2.272E2,1.958E-3,7.695E-2,0E0,1.657E1,0E0,0E0,0E0,3.013E1,8.122E0,6.524E0,2.742E0,2.343E0,3.177E0,3.043E0,2.396E0,3.189E0,1.983E0,2.9E0,2.152E0,3.037E0,3.047E-2,6.245E-2,2.537E-1,1.995E-1,1.531E-1,9.716E-2,1.387E-1,1.428E-1,1.352E-1,0E0,2.285E-1,7.413E0,3.529E2,4.749E4,9.484E6,2.175E1,1.209E-1,1.469E-3,1.503E3,2.193E-3,8.683E-2,0E0,4.87E1,0E0,0E0,0E0,-1.297E2,6.102E0,-1.07E1,-7.35E-1,-2.649E0,6.04E-1,5.828E-1,1.244E0,-4.449E0,-1.407E0,-3.624E0,1.906E0,1.155E0,-9.459E-1,8.409E-1,-1.551E-1,-1.304E-1,2.183E-1,1.927E-2,-4.1E-2,1.218E-1,1.478E-1,0E0,2.255E-1,3.448E1,1.161E3,1.336E5,2.48E7,dog
